timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain
2021-06-09 07:22:29.590158,51,47,0,26,22,4.23074323539639,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039756,1,0
2021-06-09 07:22:29.843732,51,47,0,25,23,4.398038705506968,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:29.882224,51,47,0,25,23,4.398038705506968,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038492,1,0
2021-06-09 07:22:30.639620,51,47,0,26,22,4.412333920275606,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:30.891698,51,47,0,25,23,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:30.895473,51,47,0,26,22,4.412333920275606,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255853,1,0
2021-06-09 07:22:30.931624,51,47,0,25,23,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039926,1,0
2021-06-09 07:22:31.688636,51,47,0,21,27,4.2423136366862515,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:31.941322,51,47,0,26,22,4.171850341716971,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:31.943880,51,47,0,21,27,4.2423136366862515,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255244,1,0
2021-06-09 07:22:31.980998,51,47,0,26,22,4.171850341716971,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039676,1,0
2021-06-09 07:22:32.738581,51,47,0,23,25,4.248323567793249,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:32.776795,51,47,0,23,25,4.248323567793249,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038214,1,0
2021-06-09 07:22:33.029572,51,47,0,24,24,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:33.693455,51,47,0,24,24,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0:00:00.663883,1,0
2021-06-09 07:22:33.795462,51,47,0,21,27,4.280391646683439,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:33.834987,51,47,0,21,27,4.280391646683439,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039525,1,0
2021-06-09 07:22:34.088422,51,47,0,23,25,4.434789744348678,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:34.127828,51,47,0,23,25,4.434789744348678,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039406,1,0
2021-06-09 07:22:34.884483,51,47,0,27,21,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:34.924763,51,47,0,27,21,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0:00:00.040280,1,0
2021-06-09 07:22:35.176794,51,47,0,29,19,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:35.844564,51,47,0,29,19,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0:00:00.667770,1,0
2021-06-09 07:22:35.946961,51,47,0,23,25,4.452056107510174,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:36.199628,51,47,0,25,23,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:36.203005,51,47,0,23,25,4.452056107510174,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256044,1,0
2021-06-09 07:22:36.238958,51,47,0,25,23,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039330,1,0
2021-06-09 07:22:36.995966,51,47,0,24,24,4.243134106881672,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:37.042679,51,47,0,24,24,4.243134106881672,3,3,34,16.333333333333332,0,0,49,1,0:00:00.046713,1,0
2021-06-09 07:22:37.295441,51,47,0,24,24,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:37.994785,51,47,0,24,24,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0:00:00.699344,1,0
2021-06-09 07:22:38.096808,51,47,0,27,21,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:38.134435,51,47,0,27,21,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0:00:00.037627,1,0
2021-06-09 07:22:38.387772,51,47,0,24,24,4.265083429994686,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:38.426166,51,47,0,24,24,4.265083429994686,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038394,1,0
2021-06-09 07:22:39.181327,51,47,0,27,21,4.4367478908214215,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:39.220092,51,47,0,27,21,4.4367478908214215,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038765,1,0
2021-06-09 07:22:39.473473,51,47,0,23,25,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:39.513222,51,47,0,23,25,4.419988028619983,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039749,1,0
2021-06-09 07:22:40.270843,51,47,0,24,24,4.302340969796454,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:40.309453,51,47,0,24,24,4.302340969796454,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038610,1,0
2021-06-09 07:22:40.562885,51,47,0,29,19,4.444401999165797,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:40.601700,51,47,0,29,19,4.444401999165797,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038815,1,0
2021-06-09 07:22:41.357333,51,47,0,24,24,4.154270009320113,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:41.608591,51,47,0,26,22,4.421946175092725,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:41.610976,51,47,0,24,24,4.154270009320113,3,3,34,16.333333333333332,0,0,49,1,0:00:00.253643,1,0
2021-06-09 07:22:42.367971,51,47,0,26,22,4.3999968519797115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:42.370538,51,47,0,26,22,4.421946175092725,3,3,34,16.333333333333332,0,0,49,1,0:00:00.761947,1,0
2021-06-09 07:22:42.623569,51,47,0,27,21,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:42.626271,51,47,0,26,22,4.3999968519797115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.258300,1,0
2021-06-09 07:22:43.381197,51,47,0,24,24,4.385195136251015,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:43.384041,51,47,0,27,21,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0:00:00.760472,1,0
2021-06-09 07:22:43.419947,51,47,0,24,24,4.385195136251015,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038750,1,0
2021-06-09 07:22:43.673489,51,47,0,25,23,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:43.712018,51,47,0,25,23,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038529,1,0
2021-06-09 07:22:44.467651,51,47,0,27,21,4.248830068753305,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:44.505710,51,47,0,27,21,4.248830068753305,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038059,1,0
2021-06-09 07:22:44.758956,51,47,0,23,25,4.399996851979711,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:44.797837,51,47,0,23,25,4.399996851979711,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038881,1,0
2021-06-09 07:22:45.552925,51,47,0,29,19,4.201453773174363,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:45.590785,51,47,0,29,19,4.201453773174363,3,3,34,16.333333333333332,0,0,49,1,0:00:00.037860,1,0
2021-06-09 07:22:45.844175,51,47,0,27,21,4.222457951734748,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:45.882617,51,47,0,27,21,4.222457951734748,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038442,1,0
2021-06-09 07:22:46.640516,51,47,0,27,21,4.404365842695867,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:46.679408,51,47,0,27,21,4.404365842695867,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038892,1,0
2021-06-09 07:22:46.932604,51,47,0,24,24,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:46.972348,51,47,0,24,24,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039744,1,0
2021-06-09 07:22:47.727764,51,47,0,22,26,4.360781165705202,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:47.978928,51,47,0,30,18,4.241175960408929,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:47.982574,51,47,0,22,26,4.360781165705202,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254810,1,0
2021-06-09 07:22:48.018292,51,47,0,30,18,4.241175960408929,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039364,1,0
2021-06-09 07:22:48.774072,51,47,0,26,22,4.257115352414948,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:49.026426,51,47,0,27,21,4.1511741865700476,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:49.029719,51,47,0,26,22,4.257115352414948,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255647,1,0
2021-06-09 07:22:49.065612,51,47,0,27,21,4.1511741865700476,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039186,1,0
2021-06-09 07:22:49.821436,51,47,0,22,26,4.255157205942205,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:49.865853,51,47,0,22,26,4.255157205942205,3,3,34,16.333333333333332,0,0,49,1,0:00:00.044417,1,0
2021-06-09 07:22:50.118826,51,47,0,26,22,4.311953224613573,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:50.874359,51,47,0,26,22,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:50.876931,51,47,0,26,22,4.311953224613573,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758105,1,0
2021-06-09 07:22:51.128974,51,47,0,27,21,4.08431321531089,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:51.132053,51,47,0,26,22,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0:00:00.257694,1,0
2021-06-09 07:22:51.167421,51,47,0,27,21,4.08431321531089,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038447,1,0
2021-06-09 07:22:51.922401,51,47,0,22,26,4.403228166418545,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:51.961877,51,47,0,22,26,4.403228166418545,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039476,1,0
2021-06-09 07:22:52.215346,51,47,0,26,22,4.375582881433896,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:52.972387,51,47,0,27,21,4.279885145723382,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:52.975336,51,47,0,26,22,4.375582881433896,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759990,1,0
2021-06-09 07:22:53.010808,51,47,0,27,21,4.279885145723382,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038421,1,0
2021-06-09 07:22:53.264302,51,47,0,26,22,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:54.020423,51,47,0,26,22,4.316322215329729,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:54.022844,51,47,0,26,22,4.2187201363358575,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758542,1,0
2021-06-09 07:22:54.059575,51,47,0,26,22,4.316322215329729,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039152,1,0
2021-06-09 07:22:54.312411,51,47,0,25,23,4.299562353128291,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:54.350224,51,47,0,25,23,4.299562353128291,3,3,34,16.333333333333332,0,0,49,1,0:00:00.037813,1,0
2021-06-09 07:22:55.104746,51,47,0,27,21,4.30917460794541,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:55.142941,51,47,0,27,21,4.30917460794541,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038195,1,0
2021-06-09 07:22:55.396594,51,47,0,26,22,4.36792877308952,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:56.016919,51,47,0,26,22,4.36792877308952,3,3,34,16.333333333333332,0,0,49,1,0:00:00.620325,1,0
2021-06-09 07:22:56.169147,51,47,0,28,20,4.3139113710863155,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:56.209141,51,47,0,28,20,4.3139113710863155,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039994,1,0
2021-06-09 07:22:56.462662,51,47,0,21,27,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:56.500730,51,47,0,21,27,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038068,1,0
2021-06-09 07:22:57.255774,51,47,0,26,22,4.240669459448871,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:57.508083,51,47,0,25,23,4.362739312177944,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:57.511097,51,47,0,26,22,4.240669459448871,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255323,1,0
2021-06-09 07:22:57.545770,51,47,0,25,23,4.362739312177944,3,3,34,16.333333333333332,0,0,49,1,0:00:00.037687,1,0
2021-06-09 07:22:58.302150,51,47,0,27,21,4.339598509598221,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:58.553481,51,47,0,24,24,4.282349793156181,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:58.556439,51,47,0,27,21,4.339598509598221,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254289,1,0
2021-06-09 07:22:58.592498,51,47,0,24,24,4.282349793156181,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039017,1,0
2021-06-09 07:22:59.159854,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.497033,424,0
2021-06-09 07:22:59.162981,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.003127,425,0
2021-06-09 07:22:59.163148,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000167,426,0
2021-06-09 07:22:59.164201,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.001053,427,0
2021-06-09 07:22:59.347432,51,47,0,26,22,4.351168910888083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:22:59.386425,51,47,0,26,22,4.351168910888083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038993,1,0
2021-06-09 07:22:59.639472,51,47,0,28,20,4.336367195159387,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:00.318495,51,47,0,28,20,4.336367195159387,3,3,34,16.333333333333332,0,0,49,1,0:00:00.679023,1,0
2021-06-09 07:23:00.421037,51,47,0,25,23,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:00.460274,51,47,0,25,23,4.2727375383390624,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039237,1,0
2021-06-09 07:23:00.713936,51,47,0,26,22,4.23156370559181,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:00.753349,51,47,0,26,22,4.23156370559181,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039413,1,0
2021-06-09 07:23:01.508971,51,47,0,22,26,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:01.761398,51,47,0,23,25,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:01.763983,51,47,0,22,26,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255012,1,0
2021-06-09 07:23:02.521251,51,47,0,28,20,4.1550904795155335,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:02.524297,51,47,0,23,25,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.762899,1,0
2021-06-09 07:23:02.777117,51,47,0,29,19,4.245544951125085,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:02.779812,51,47,0,28,20,4.1550904795155335,3,3,34,16.333333333333332,0,0,49,1,0:00:00.258561,1,0
2021-06-09 07:23:03.537236,51,47,0,26,22,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:03.539812,51,47,0,29,19,4.245544951125085,3,3,34,16.333333333333332,0,0,49,1,0:00:00.762695,1,0
2021-06-09 07:23:03.575909,51,47,0,26,22,4.365970626616778,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038673,1,0
2021-06-09 07:23:03.828453,51,47,0,26,22,4.201960274134419,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:03.867205,51,47,0,26,22,4.201960274134419,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038752,1,0
2021-06-09 07:23:04.622819,51,47,0,22,26,4.387919949729793,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:04.875115,51,47,0,24,24,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:04.878049,51,47,0,22,26,4.387919949729793,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255230,1,0
2021-06-09 07:23:04.914144,51,47,0,24,24,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039029,1,0
2021-06-09 07:23:05.670490,51,47,0,27,21,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:05.709610,51,47,0,27,21,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039120,1,0
2021-06-09 07:23:05.963801,51,47,0,30,18,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:06.718838,51,47,0,29,19,4.271917068143643,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:06.722872,51,47,0,30,18,4.358823019232458,3,3,34,16.333333333333332,0,0,49,1,0:00:00.759071,1,0
2021-06-09 07:23:06.976350,51,47,0,27,21,4.340736185875544,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:06.978844,51,47,0,29,19,4.271917068143643,3,3,34,16.333333333333332,0,0,49,1,0:00:00.260006,1,0
2021-06-09 07:23:07.014944,51,47,0,27,21,4.340736185875544,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038594,1,0
2021-06-09 07:23:07.770892,51,47,0,28,20,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:07.810210,51,47,0,28,20,4.215941519667695,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039318,1,0
2021-06-09 07:23:08.063045,51,47,0,24,24,4.3955740580741685,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:08.612843,51,47,0,24,24,4.3955740580741685,3,3,34,16.333333333333332,0,0,49,1,0:00:00.549798,1,0
2021-06-09 07:23:08.865545,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:08.904368,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038823,1,0
2021-06-09 07:23:09.157255,51,47,0,28,20,4.444401999165797,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:09.196289,51,47,0,28,20,4.444401999165797,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039034,1,0
2021-06-09 07:23:09.952674,51,47,0,25,23,4.388426450689849,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:09.991111,51,47,0,25,23,4.388426450689849,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038437,1,0
2021-06-09 07:23:10.243844,51,47,0,27,21,4.37754102790664,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:10.283213,51,47,0,27,21,4.37754102790664,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039369,1,0
2021-06-09 07:23:11.041486,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:11.080384,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038898,1,0
2021-06-09 07:23:11.334296,51,47,0,27,21,4.216761989863114,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:12.090855,51,47,0,21,27,4.319607332957948,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:12.092889,51,47,0,27,21,4.216761989863114,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758593,1,0
2021-06-09 07:23:12.346047,51,47,0,25,23,4.250281714265991,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:12.349048,51,47,0,21,27,4.319607332957948,3,3,34,16.333333333333332,0,0,49,1,0:00:00.258193,1,0
2021-06-09 07:23:12.386247,51,47,0,25,23,4.250281714265991,3,3,34,16.333333333333332,0,0,49,1,0:00:00.040200,1,0
2021-06-09 07:23:13.143176,51,47,0,26,22,4.379951872150053,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:13.182979,51,47,0,26,22,4.379951872150053,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039803,1,0
2021-06-09 07:23:13.436408,51,47,0,26,22,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:13.475135,51,47,0,26,22,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038727,1,0
2021-06-09 07:23:14.228972,51,47,0,19,29,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:14.480705,51,47,0,27,21,4.203918420607162,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:14.483344,51,47,0,19,29,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254372,1,0
2021-06-09 07:23:15.239720,51,47,0,23,25,4.4367478908214215,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:15.242540,51,47,0,27,21,4.203918420607162,3,3,34,16.333333333333332,0,0,49,1,0:00:00.761835,1,0
2021-06-09 07:23:15.278489,51,47,0,23,25,4.4367478908214215,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038769,1,0
2021-06-09 07:23:15.531724,51,47,0,21,27,4.3999968519797115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:15.985610,51,47,0,21,27,4.3999968519797115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.453886,1,0
2021-06-09 07:23:16.289457,51,47,0,24,24,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:16.328618,51,47,0,24,24,4.3415566560709635,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039161,1,0
2021-06-09 07:23:16.581642,51,47,0,25,23,4.2894974005405,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:16.621009,51,47,0,25,23,4.2894974005405,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039367,1,0
2021-06-09 07:23:17.376621,51,47,0,25,23,4.343514802543705,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:17.627508,51,47,0,29,19,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:17.630344,51,47,0,25,23,4.343514802543705,3,3,34,16.333333333333332,0,0,49,1,0:00:00.253723,1,0
2021-06-09 07:23:17.665309,51,47,0,29,19,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0:00:00.037801,1,0
2021-06-09 07:23:18.421447,51,47,0,26,22,4.36792877308952,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:18.461537,51,47,0,26,22,4.36792877308952,3,3,34,16.333333333333332,0,0,49,1,0:00:00.040090,1,0
2021-06-09 07:23:18.715547,51,47,0,25,23,4.130362539734357,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:18.852458,51,47,0,25,23,4.130362539734357,3,3,34,16.333333333333332,0,0,49,1,0:00:00.136911,1,0
2021-06-09 07:23:19.506824,51,47,0,25,23,4.2475030975978285,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:19.759189,51,47,0,25,23,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:19.761902,51,47,0,25,23,4.2475030975978285,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255078,1,0
2021-06-09 07:23:19.798149,51,47,0,25,23,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038960,1,0
2021-06-09 07:23:20.553152,51,47,0,31,17,4.064774736441289,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:20.804773,51,47,0,28,20,4.179504450061348,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:20.806952,51,47,0,31,17,4.064774736441289,3,3,34,16.333333333333332,0,0,49,1,0:00:00.253800,1,0
2021-06-09 07:23:21.562901,51,47,0,26,22,4.38842645068985,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:21.565818,51,47,0,28,20,4.179504450061348,3,3,34,16.333333333333332,0,0,49,1,0:00:00.761045,1,0
2021-06-09 07:23:21.602632,51,47,0,26,22,4.38842645068985,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039731,1,0
2021-06-09 07:23:21.856369,51,47,0,24,24,4.351168910888082,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:21.894956,51,47,0,24,24,4.351168910888082,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038587,1,0
2021-06-09 07:23:22.650842,51,47,0,28,20,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:22.689485,51,47,0,28,20,4.254019529664882,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038643,1,0
2021-06-09 07:23:22.943008,51,47,0,21,27,4.485575831913049,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:22.982258,51,47,0,21,27,4.485575831913049,3,3,34,16.333333333333332,0,0,49,1,0:00:00.039250,1,0
2021-06-09 07:23:23.739694,51,47,0,26,22,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:23.778300,51,47,0,26,22,4.233521852064553,3,3,34,16.333333333333332,0,0,49,1,0:00:00.038606,1,0
2021-06-09 07:23:24.030838,51,47,0,28,20,4.2502817142659906,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 07:23:24.586534,51,47,0,28,20,4.2502817142659906,3,3,34,16.333333333333332,0,0,49,1,0:00:00.555696,1,0
